exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.985,16,1500,1448,1448,0,48,15861.8125,292,581,True,False,34.970,16,1500,1448,1424,632,48,23004.0625,84,410,131,718,4969,5223,4966,5147,3,14,42
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.237,16,1500,1448,1448,0,48,15798.875,331,664,True,False,36.589,16,1500,1448,1424,585,48,22908.625,84,455,127,616,4984,5247,4984,5248,3,12,43
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.244,16,1500,1448,1448,0,48,15775.5625,317,621,True,False,34.743,16,1500,1448,1425,477,48,22350.9375,84,458,115,608,4979,5165,4979,5182,2,12,44
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.004,16,1500,1448,1448,0,48,15708.1875,304,592,True,False,36.493,16,1500,1448,1424,666,48,22546.1875,66,461,136,747,4966,5108,4961,5111,3,15,45
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.367,16,1500,1448,1448,0,48,15738.8125,300,589,True,False,34.989,16,1500,1448,1425,301,48,22248.25,105,420,116,550,4975,5141,4975,5149,2,11,46
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.249,16,1500,1448,1448,0,48,15710.5,319,626,True,False,34.844,16,1500,1448,1424,544,48,22483.125,94,415,154,730,4970,5130,4968,5139,3,14,47
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.175,16,1500,1448,1448,0,48,15925,316,598,True,False,37.590,16,1500,1448,1425,642,48,23121.5625,117,461,163,688,4956,5108,4955,5108,3,13,48
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.984,15,1500,1448,1448,0,48,15645.375,336,671,True,False,35.462,16,1500,1448,1424,557,48,22957.25,76,352,95,629,4975,5302,4967,5343,2,12,49
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.121,16,1500,1448,1448,0,48,15640.3125,300,616,True,False,34.843,16,1500,1448,1424,573,48,22294.3125,87,440,117,734,4978,5095,4973,5095,2,14,50
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.872,16,1500,1448,1448,0,48,15690.25,328,600,True,False,35.369,16,1500,1448,1423,610,48,23074.0625,84,416,129,712,4974,5230,4978,5260,3,14,51
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.004,16,1500,1448,1448,0,48,15830.6875,297,591,True,False,34.502,16,1500,1448,1424,528,48,23062.625,62,438,91,574,4962,5095,4961,5090,2,11,52
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.740,16,1500,1448,1448,0,48,15709.5,327,605,True,False,35.215,16,1500,1448,1424,379,48,23120.125,81,387,100,627,4960,5097,4967,5099,2,12,53
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.997,16,1500,1448,1448,0,48,15621.4375,288,599,True,False,35.497,16,1500,1448,1425,450,48,22866.6875,102,386,109,557,4977,5191,4975,5211,2,11,54
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.245,16,1500,1448,1448,0,48,15668.1875,305,626,True,False,35.749,16,1500,1448,1424,698,48,22692.3125,103,396,135,691,4976,5098,4972,5098,3,14,55
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.979,16,1500,1448,1448,0,48,15690.0625,293,617,True,False,35.475,16,1500,1448,1425,672,48,23401.5,105,407,120,692,4971,5198,4973,5195,2,13,56
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.115,16,1500,1448,1448,0,48,15617.6875,301,612,True,False,35.497,16,1500,1448,1424,637,48,22552.0625,62,382,84,703,4975,5115,4974,5118,2,14,57
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.864,16,1500,1448,1448,0,48,15671.875,330,649,True,False,34.118,16,1500,1448,1424,597,48,22231.375,103,413,77,606,4976,5113,4973,5117,2,12,58
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.740,16,1500,1448,1448,0,48,15799.8125,332,595,True,False,34.101,16,1500,1448,1425,614,48,21759.75,75,372,157,705,4966,5100,4966,5101,3,14,59
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.871,16,1500,1448,1448,0,48,15593.5,324,622,True,False,35.730,16,1500,1448,1425,614,48,23359,84,450,92,575,4975,5136,4982,5114,2,11,60
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.997,16,1500,1448,1448,0,48,15724.5625,304,619,True,False,35.346,16,1500,1448,1424,523,48,24174.3125,65,435,101,577,4986,5120,4986,5126,2,11,61
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.254,16,1500,1448,1448,0,48,15593.4375,308,629,True,False,35.731,16,1500,1448,1425,585,48,22247.375,92,360,126,582,4975,5236,4971,5239,3,11,62
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.872,16,1500,1448,1448,0,48,15739.8125,308,619,True,False,35.999,16,1500,1448,1424,643,48,21907.25,88,422,144,713,4976,5105,4981,5107,3,14,63
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.357,16,1500,1448,1448,0,48,15579.125,338,628,True,False,35.592,16,1500,1448,1424,615,48,23044.5625,80,351,102,590,4971,5131,4964,5106,2,12,64
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.236,16,1500,1448,1448,0,48,15843.3125,334,628,True,False,35.460,16,1500,1448,1425,578,48,22789.625,72,361,122,673,4978,5233,4984,5248,2,13,65
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.367,16,1500,1448,1448,0,48,15773.1875,335,606,True,False,35.996,16,1500,1448,1424,417,48,23350.1875,87,420,118,718,4952,5126,4950,5097,2,14,66
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.242,16,1500,1448,1448,0,48,15769.9375,300,644,True,False,36.356,16,1500,1448,1424,569,48,22204.1875,75,435,100,595,4968,5130,4965,5135,2,12,67
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.122,16,1500,1448,1448,0,48,15757.25,325,637,True,False,35.249,16,1500,1448,1424,678,48,22722.75,77,395,88,586,4982,5097,4980,5096,2,11,68
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.621,16,1500,1448,1448,0,48,15666.0625,313,622,True,False,35.101,16,1500,1448,1424,528,48,23479.5,81,395,93,593,4986,5096,4984,5097,2,12,69
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.497,16,1500,1448,1448,0,48,15790.5,309,646,True,False,35.241,16,1500,1448,1425,715,48,23513.375,94,492,107,600,4960,5138,4960,5106,2,12,70
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.248,16,1500,1448,1448,0,48,15699.75,304,609,True,False,35.216,16,1500,1448,1425,652,48,22608.9375,93,422,186,708,4982,5096,4975,5096,4,14,71
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.868,16,1500,1448,1448,0,48,15743.875,313,619,True,False,34.612,16,1500,1448,1425,604,48,22357,90,421,120,569,4969,5217,4976,5242,2,11,72
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.054,16,1500,1448,1448,0,48,15833.625,315,606,True,False,34.861,16,1500,1448,1425,665,48,23718.5,85,413,136,708,4969,5249,4965,5258,3,13,73
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.106,16,1500,1448,1448,0,48,15694.4375,321,614,True,False,35.999,16,1500,1448,1425,427,48,23032.4375,79,435,112,713,4962,5093,4958,5095,2,14,74
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.738,16,1500,1448,1448,0,48,15699.5625,309,641,True,False,34.990,16,1500,1448,1424,444,48,23720.1875,84,390,88,611,4966,5110,4950,5116,2,12,75
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.996,16,1500,1448,1448,0,48,15749.375,294,606,True,False,33.723,16,1500,1448,1424,687,48,22671.4375,95,421,171,740,4973,5093,4973,5092,3,15,76
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.120,16,1500,1448,1448,0,48,15781.6875,298,637,True,False,34.987,16,1500,1448,1425,538,48,23018.25,85,397,103,594,4969,5195,4969,5217,2,11,77
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.117,16,1500,1448,1448,0,48,15750.375,306,627,True,False,35.718,16,1500,1448,1425,574,48,24039.625,87,388,117,585,4973,5204,4973,5219,2,11,78
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.865,16,1500,1448,1448,0,48,15710.75,339,616,True,False,36.488,16,1500,1448,1424,447,48,22933.125,75,383,102,576,4980,5123,4978,5129,2,11,79
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.117,16,1500,1448,1448,0,48,15768.8125,280,590,True,False,35.225,16,1500,1448,1424,778,48,23336.3125,63,355,153,709,4969,5154,4980,5166,3,14,80
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.980,16,1500,1448,1448,0,48,15580.9375,325,629,True,False,35.496,16,1500,1448,1424,448,48,23027.625,59,397,94,645,4967,5122,4967,5127,2,13,81
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.242,16,1500,1448,1448,0,48,15631.875,307,648,True,False,35.109,16,1500,1448,1424,593,48,22650.875,63,378,140,736,4971,5126,4971,5133,3,14,82
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.246,16,1500,1448,1448,0,48,15735.5625,305,611,False,False,34.237,16,1500,1448,1424,1333,48,22850.1875,95,377,84,547,4957,5153,4960,5153,2,11,83
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.122,16,1500,1448,1448,0,48,15640.875,334,608,True,False,34.867,16,1500,1448,1424,726,48,22284.5625,82,398,124,644,4963,5106,4952,5110,3,13,84
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.113,16,1500,1448,1448,0,48,15805.6875,300,613,True,False,34.839,16,1500,1448,1425,507,48,22886.625,76,418,131,711,4978,5208,4980,5220,3,14,85
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.965,16,1500,1448,1448,0,48,15741.0625,337,652,True,False,35.468,16,1500,1448,1425,665,48,22730.875,61,372,115,776,4960,5124,4952,5132,2,15,86
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.862,16,1500,1448,1448,0,48,15675.9375,300,594,True,False,36.721,16,1500,1448,1425,514,48,22753,81,399,127,672,4970,5115,4967,5118,3,13,87
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.124,16,1500,1448,1448,0,48,15808.75,297,596,True,False,34.592,16,1500,1448,1425,717,48,21998.9375,75,395,119,700,4963,5106,4956,5106,2,14,88
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.232,16,1500,1448,1448,0,48,15671.0625,316,603,True,False,35.493,16,1500,1448,1425,569,48,22659.25,61,368,121,614,4970,5096,4970,5097,2,12,89
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.992,16,1500,1448,1448,0,48,15661.3125,301,614,True,False,35.091,16,1500,1448,1425,469,48,22537.75,73,398,154,728,4962,5265,4961,5302,3,14,90
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.997,16,1500,1448,1448,0,48,15712.5,306,670,True,False,35.347,16,1500,1448,1424,520,48,22538.9375,84,424,109,608,4980,5096,4979,5098,2,12,91
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.994,16,1500,1448,1448,0,48,15674.625,300,619,True,False,35.709,16,1500,1448,1424,619,48,22322.6875,61,425,140,711,4970,5101,4968,5104,3,14,92
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.747,16,1500,1448,1448,0,48,15728.5,308,612,True,False,35.614,16,1500,1448,1425,527,48,23138.9375,74,377,127,692,4955,5090,4960,5086,3,14,93
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.244,16,1500,1448,1448,0,48,15740.5625,317,610,True,False,34.992,16,1500,1448,1425,626,48,22376.3125,72,443,171,717,4970,5104,4965,5101,3,14,94
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,88.671,16,1500,1448,1448,0,48,15696.0625,335,631,True,False,35.861,16,1500,1448,1425,584,48,22401.75,94,408,104,579,4970,5159,4963,5092,2,11,95
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.120,16,1500,1448,1448,0,48,15722.1875,317,623,True,False,36.234,16,1500,1448,1424,622,48,22839.25,92,374,130,722,4973,5101,4975,5101,3,14,96
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.246,16,1500,1448,1448,0,48,15366.9375,334,650,True,False,35.492,16,1500,1448,1424,655,48,22927.8125,70,411,78,598,4966,5095,4973,5096,2,12,97
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,89.613,16,1500,1448,1448,0,48,15691.875,304,635,True,False,36.105,16,1500,1448,1425,650,48,23069.375,90,411,158,717,4985,5253,4986,5267,3,14,98
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,False,88.873,16,1500,1448,1448,0,48,15705,298,615,True,False,36.118,16,1500,1448,1425,561,48,23472.625,83,406,126,707,4975,5145,4969,5131,3,14,99
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,2,20,5,True,True,89.244,16,1500,1448,1448,0,48,15621,311,614,True,False,35.614,16,1500,1448,1424,548,53,23044,82,432,93,578,4974,5096,4978,5096,2,11,100
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.239,16,1500,1448,1448,0,48,15631.4375,327,626,True,False,35.109,16,1500,1448,1425,598,48,22767.25,108,422,110,588,4968,5145,4964,5156,2,11,1
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.999,16,1500,1448,1448,0,48,15700.5,293,590,True,False,34.372,16,1500,1448,1425,484,48,23620.625,77,391,81,585,4959,5196,4941,5090,2,11,2
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.217,16,1500,1448,1448,0,48,15667.8125,302,632,True,False,34.620,16,1500,1448,1425,627,48,22834.0625,81,341,73,614,4963,5116,4960,5119,1,12,3
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.002,16,1500,1448,1448,0,48,15658.75,314,620,True,False,35.244,16,1500,1448,1424,641,48,22554.625,85,353,106,580,4980,5192,4978,5215,2,11,4
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.996,16,1500,1448,1448,0,48,15717.6875,297,634,True,False,35.493,16,1500,1448,1424,639,50,22543.375,64,391,77,585,4974,5106,4969,5107,2,11,5
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.055,16,1500,1448,1448,0,48,15785.4375,309,601,True,False,35.373,16,1500,1448,1424,612,48,22467.875,78,405,126,727,4968,5095,4963,5096,3,14,6
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.497,16,1500,1448,1448,0,48,15704.9375,309,592,True,False,35.217,16,1500,1448,1425,560,48,22427,102,444,158,741,4964,5131,4964,5139,3,14,7
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.242,16,1500,1448,1448,0,48,15716.5625,322,667,True,False,36.596,16,1500,1448,1425,697,48,22094.125,66,397,72,607,4967,5110,4966,5101,1,12,8
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,88.869,16,1500,1448,1448,0,48,15845.375,317,652,True,False,34.862,16,1500,1448,1424,620,48,23630.25,83,387,127,731,4979,5144,4968,5154,3,14,9
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.872,16,1500,1448,1448,0,48,15745.8125,316,638,True,False,34.722,16,1500,1448,1425,626,48,23006.6875,84,368,90,582,4974,5108,4974,5110,2,11,10
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,88.992,16,1500,1448,1448,0,48,15784.0625,315,610,True,False,36.350,16,1500,1448,1425,569,48,23309.1875,60,385,131,657,4982,5219,4981,5196,3,13,11
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.997,16,1500,1448,1448,0,48,15646.625,315,637,True,False,35.991,16,1500,1448,1424,668,49,22588.6875,72,353,97,588,4970,5230,4972,5237,2,11,12
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,88.994,16,1500,1448,1448,0,48,15762.875,298,609,True,False,35.114,16,1500,1448,1424,526,48,23377.8125,43,429,90,574,4975,5210,4972,5237,2,11,13
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.746,14,1500,1448,1448,0,45,15826.333333333334,358,717,True,False,35.235,16,1500,1448,1424,618,48,23653.625,73,438,80,653,4965,5146,4964,5158,2,13,14
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.629,16,1500,1448,1448,0,48,15501.6875,318,634,True,False,34.493,16,1500,1448,1424,667,48,23008.625,93,397,152,710,4984,5216,4984,5242,3,14,15
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.983,16,1500,1448,1448,0,48,15638.3125,307,624,True,False,36.747,16,1500,1448,1425,621,48,22737.75,90,422,90,574,4968,5102,4966,5099,2,11,16
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.997,16,1500,1448,1448,0,48,15796.9375,314,629,True,False,34.102,16,1500,1448,1425,507,48,23397.4375,70,416,101,592,4962,5147,4975,5141,2,12,17
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.719,16,1500,1448,1448,0,48,15754.375,285,613,True,False,34.721,16,1500,1448,1425,645,48,22127.75,71,377,92,586,4975,5164,4977,5173,2,11,18
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.004,16,1500,1448,1448,0,48,15590.6875,323,663,True,False,36.354,16,1500,1448,1424,627,48,23287.3125,79,444,97,565,4971,5109,4964,5109,2,11,19
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,88.989,16,1500,1448,1448,0,48,15865.5625,306,635,True,False,34.980,16,1500,1448,1424,645,48,23018.625,93,382,137,741,4969,5118,4964,5124,3,14,20
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,88.622,16,1500,1448,1448,0,48,15822.6875,299,632,True,False,35.870,16,1500,1448,1424,676,48,22140.25,61,400,108,701,4974,5100,4980,5097,2,14,21
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.114,16,1500,1448,1448,0,48,15716.75,309,633,True,False,34.998,16,1500,1448,1424,432,48,23739.25,99,434,79,590,4976,5233,4975,5258,2,11,22
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.868,16,1500,1448,1448,0,48,15565.625,338,635,True,False,34.615,16,1500,1448,1425,674,48,22664.6875,99,325,98,588,4966,5093,4965,5094,2,12,23
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.122,16,1500,1448,1448,0,48,15631.875,314,623,True,False,34.727,16,1500,1448,1425,655,48,22887.25,72,386,85,576,4976,5138,4973,5142,2,11,24
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.489,16,1500,1448,1448,0,48,15678.5625,339,613,True,False,35.233,16,1500,1448,1425,456,48,22570,65,438,89,582,4976,5119,4976,5094,2,11,25
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.732,16,1500,1448,1448,0,48,15705.375,307,682,True,False,36.620,16,1500,1448,1424,253,48,22959.25,68,447,91,593,4978,5158,4981,5145,2,12,26
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.987,16,1500,1448,1448,0,48,15696.75,306,636,True,False,35.740,16,1500,1448,1424,625,48,22281.0625,72,398,94,590,4949,5131,4952,5140,2,11,27
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.114,16,1500,1448,1448,0,48,15713.3125,335,601,True,False,36.498,16,1500,1448,1425,586,48,23227.3125,84,400,152,769,4956,5087,4947,5086,3,15,28
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.372,16,1500,1448,1448,0,48,15734.8125,304,636,True,False,34.969,16,1500,1448,1425,635,48,23525.8125,76,387,91,584,4974,5166,4974,5181,2,11,29
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.245,16,1500,1448,1448,0,48,15631.375,297,609,True,False,33.962,16,1500,1448,1425,591,48,22786.125,87,383,98,567,4977,5122,4968,5110,2,11,30
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.131,16,1500,1448,1448,0,48,15749.25,322,616,True,False,34.854,16,1500,1448,1425,599,51,23814.6875,79,364,101,578,4977,5181,4980,5203,2,11,31
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.178,16,1500,1448,1448,0,48,15901,303,622,True,False,35.837,16,1500,1448,1424,694,48,23360.375,93,347,88,575,4960,5103,4948,5105,2,11,32
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.865,15,1500,1448,1448,1,48,15571.8125,357,721,True,False,36.861,16,1500,1448,1425,679,48,23671.8125,67,367,79,652,4986,5243,4986,5275,2,12,33
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,88.866,16,1500,1448,1448,0,48,15846.6875,316,638,True,False,35.111,16,1500,1448,1424,436,48,22883.3125,82,376,120,672,4955,5107,4955,5110,2,13,34
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.124,16,1500,1448,1448,0,48,15670.5625,286,604,True,False,36.221,16,1500,1448,1424,462,48,22584.875,77,410,157,723,4970,5121,4975,5127,3,14,35
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.130,16,1500,1448,1448,0,48,15777.6875,329,633,True,False,35.729,16,1500,1448,1425,658,48,23240.0625,83,438,105,583,4971,5094,4972,5093,2,11,36
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.000,16,1500,1448,1448,0,48,15754.6875,330,654,True,False,33.496,16,1500,1448,1424,403,48,22492,88,383,111,597,4979,5136,4986,5143,2,12,37
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.986,16,1500,1448,1448,0,48,15563.3125,310,653,True,False,35.093,16,1500,1448,1425,640,48,23374.9375,81,407,100,598,4966,5107,4964,5110,2,12,38
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.503,16,1500,1448,1448,0,48,15805.4375,285,615,True,False,34.873,16,1500,1448,1425,590,48,23078.875,84,411,135,684,4963,5107,4961,5110,3,13,39
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.370,16,1500,1448,1448,0,48,15672.75,339,660,True,False,34.346,16,1500,1448,1424,728,48,22601.8125,88,394,110,618,4971,5208,4970,5095,2,12,40
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.486,16,1500,1448,1448,0,48,15638.9375,338,614,True,False,36.120,16,1500,1448,1425,522,48,23121.1875,81,362,79,591,4983,5124,4981,5130,2,12,41
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,88.981,16,1500,1448,1448,0,48,15675.5625,298,607,True,False,34.713,16,1500,1448,1425,578,48,23170.8125,92,364,139,734,4977,5191,4984,5213,3,14,42
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.872,16,1500,1448,1448,0,48,16071.0625,325,603,True,False,34.977,16,1500,1448,1425,542,48,22626.875,77,431,88,560,4963,5169,4958,5183,2,11,43
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.990,16,1500,1448,1448,0,48,15738.5,318,669,True,False,34.747,16,1500,1448,1424,552,48,23102.9375,78,438,72,608,4968,5096,4975,5098,1,12,44
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.367,16,1500,1448,1448,0,48,15705.6875,280,616,True,False,35.350,16,1500,1448,1424,622,48,22434.5,55,430,49,598,4967,5110,4969,5115,1,12,45
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.076,15,1500,1448,1448,0,48,15745.5625,342,708,True,False,35.867,16,1500,1448,1424,519,48,22876.625,76,417,85,645,4953,5196,4953,5207,2,12,46
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,89.366,16,1500,1448,1448,0,48,15749.5625,300,611,True,False,34.496,16,1500,1448,1425,580,55,22679.5,76,382,94,566,4969,5091,4969,5093,2,11,47
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.751,16,1500,1448,1448,0,48,15627.3125,305,616,True,False,34.959,16,1500,1448,1425,717,48,22834.0625,74,436,101,576,4963,5110,4950,5116,2,11,48
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.245,16,1500,1448,1448,0,48,15746,285,626,True,False,36.108,16,1500,1448,1425,443,48,22345.4375,109,411,185,648,4992,5231,4991,5256,4,12,49
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.500,16,1500,1448,1448,0,48,15765.3125,312,621,True,False,35.237,16,1500,1448,1425,435,48,22276.6875,70,386,98,577,4975,5099,4974,5102,2,11,50
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,False,89.001,16,1500,1448,1448,0,48,15662.9375,333,654,True,False,35.846,16,1500,1448,1424,643,48,23441.625,77,501,109,763,4960,5229,4967,5139,2,15,51
VDSL sdt,100,40,5,5,1,4,16,100,90,.05,3,20,5,True,True,88.871,16,1500,1448,1448,0,48,15705.5625,339,659,True,False,35.224,16,1500,1448,1425,583,48,22931.5,73,395,96,620,4978,5112,4979,5100,2,12,52
