exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.086,14,1500,1448,1448,0,45,10935.266666666666,863,1560,True,False,272.711,14,1500,1448,1425,0,100,11820.533333333333,540,1708,684,1625,5828,6763,5833,6767,12,24,10
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.455,14,1500,1448,1448,3,45,10764.733333333334,791,1504,True,True,272.656,11,1500,1448,1425,1,57,11926.416666666666,553,2142,654,2017,5834,6838,5834,6847,11,29,37
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,539.841,13,1500,1448,1448,3,42,10838.57142857143,832,1388,True,False,270.599,14,1500,1448,1425,0,66,11147.533333333333,835,1430,833,1410,5823,6677,5831,6716,14,21,100
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.927,14,1500,1448,1448,3,45,11435.866666666667,736,1439,True,False,272.212,14,1500,1448,1425,0,113,11117.666666666666,756,1416,762,1625,5830,6829,5828,6867,13,24,35
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.346,14,1500,1448,1448,0,45,11423.4,689,1577,True,False,272.859,14,1500,1448,1425,0,75,11147.6,788,1360,734,1611,5832,6789,5832,6807,13,24,11
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,542.583,11,1500,1448,1448,2,36,10841.833333333334,853,1787,True,False,272.292,14,1500,1448,1424,0,63,11318.933333333332,787,1479,828,1655,5826,6804,5828,6821,14,24,94
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.247,14,1500,1448,1448,1,45,11132.066666666668,621,1427,True,False,270.332,14,1500,1448,1424,1,65,11287.133333333333,769,1402,713,1517,5834,6788,5835,6794,12,22,87
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.859,14,1500,1448,1448,0,45,11096.8,747,1527,True,True,272.989,11,1500,1448,1423,0,44,11039.5,1016,1526,785,1628,5820,6826,5820,6842,13,24,90
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.022,14,1500,1448,1448,1,45,11024.933333333332,844,1735,True,True,271.953,12,1500,1448,1425,0,90,10811.23076923077,1020,1650,879,1768,5825,6902,5831,6916,15,26,6
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,544.275,11,1500,1448,1448,2,36,11152.916666666666,748,1600,True,False,272.975,14,1500,1448,1424,0,149,11531.6,718,1429,750,1686,5818,6817,5817,6827,13,25,25
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.277,14,1500,1448,1448,1,45,11376.6,741,1600,True,False,273.067,14,1500,1448,1424,0,62,11230.466666666667,792,1434,776,1665,5824,6692,5827,6717,13,25,65
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.641,14,1500,1448,1448,0,45,11292,684,1655,True,True,268.592,12,1500,1448,1425,0,95,12191.461538461539,525,1987,605,1950,5826,6767,5827,6791,10,29,54
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,542.101,13,1500,1448,1448,2,42,11162.07142857143,710,1393,True,False,272.299,14,1500,1448,1424,0,88,11100.066666666668,879,1555,778,1605,5834,6912,5843,6926,13,23,39
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.685,14,1500,1448,1448,1,45,11060.733333333334,717,1446,True,False,270.837,14,1500,1448,1425,0,59,11182.066666666668,801,1481,741,1470,5820,6812,5832,6826,13,22,3
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.108,14,1500,1448,1448,1,45,11246.8,769,1449,True,False,272.100,14,1500,1448,1424,0,97,11526.933333333332,623,1770,680,1747,5836,6789,5836,6805,12,26,97
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,543.015,14,1500,1448,1448,2,45,11281,+Inf,NaN,True,False,271.231,14,1500,1448,1425,0,70,11751.4,537,1849,561,1974,5821,6826,5817,6840,10,29,33
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.379,14,1500,1448,1448,2,45,11409.2,693,1725,True,False,272.999,14,1500,1448,1424,0,154,12736.8,506,2086,584,2176,5827,6804,5823,6816,10,32,47
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,542.923,11,1500,1448,1448,0,36,10728.75,806,1779,True,False,273.822,14,1500,1448,1424,0,65,12075.666666666666,555,1485,644,1744,5832,6881,5839,6901,11,25,96
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.752,14,1500,1448,1448,0,45,11081.666666666666,775,1472,True,False,273.614,14,1500,1448,1424,0,113,11508.666666666666,621,1696,712,1782,5843,6840,5846,6854,12,26,72
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.260,14,1500,1448,1448,2,45,10686.533333333333,899,1469,True,False,270.918,14,1500,1448,1425,0,64,11300.666666666666,829,1387,876,1553,5834,6710,5837,6746,15,23,16
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,543.195,14,1500,1448,1448,1,45,11753.866666666667,635,1650,True,False,273.315,14,1500,1448,1424,0,93,11723.466666666667,619,1780,640,1805,5829,6881,5826,6901,11,26,8
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.335,14,1500,1448,1448,1,45,11206.266666666666,710,1662,True,False,270.985,14,1500,1448,1425,0,58,11709.6,581,1742,665,1918,5834,6790,5842,6817,11,28,14
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,542.371,13,1500,1448,1448,1,39,11296.384615384615,744,1617,True,False,271.680,14,1500,1448,1425,3,103,11913.333333333334,578,1787,608,2000,5846,6856,5846,6875,10,29,82
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,542.291,12,1500,1448,1448,0,39,11107.384615384615,748,1634,True,False,272.707,14,1500,1448,1424,1,85,11108.733333333334,831,1494,761,1579,5829,6776,5826,6795,13,23,45
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.771,14,1500,1448,1448,1,45,11380.266666666666,666,1450,True,False,273.734,14,1500,1448,1424,0,55,11136.933333333332,790,1442,734,1680,5848,6827,5844,6824,13,25,43
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.975,14,1500,1448,1448,3,45,11327.333333333334,667,1521,True,False,270.814,14,1500,1448,1424,0,111,11428.133333333333,628,1642,670,1734,5812,6845,5810,6868,12,25,83
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,542.060,12,1500,1448,1448,0,39,11044.384615384615,740,1625,True,False,272.208,14,1500,1448,1425,0,73,10968.333333333334,889,1495,804,1730,5834,6840,5835,6844,14,25,63
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.890,14,1500,1448,1448,1,45,11531.866666666667,708,1454,True,False,273.098,14,1500,1448,1425,0,86,11083,835,1522,743,1602,5835,6867,5836,6878,13,23,80
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.206,14,1500,1448,1448,2,45,11608.133333333333,720,1405,True,False,273.123,14,1500,1448,1425,0,76,11561.533333333333,810,1467,763,1683,5825,6837,5834,6860,13,25,59
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.309,14,1500,1448,1448,2,45,11258.4,778,1667,True,False,271.326,14,1500,1448,1425,1,64,11564.466666666667,637,1684,709,1750,5833,6835,5840,6845,12,26,15
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.310,14,1500,1448,1448,1,45,11171.666666666666,822,1411,True,False,272.276,14,1500,1448,1425,1,101,12318.266666666666,506,1878,556,2100,5824,6853,5823,6880,10,31,71
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.240,14,1500,1448,1448,1,45,11006.466666666667,808,1448,True,False,271.626,14,1500,1448,1448,2,71,11207.133333333333,778,1378,810,1552,5827,6832,5822,6851,14,23,42
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,True,541.994,13,1500,1448,1448,2,39,10769.538461538461,819,1594,True,False,274.099,14,1500,1448,1425,0,79,11806.666666666666,543,1822,605,1746,5835,6866,5836,6877,10,25,51
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.244,14,1500,1448,1448,1,45,11023,829,1549,True,False,272.859,14,1500,1448,1425,0,55,11239.933333333332,753,1566,809,1655,5820,6642,5820,6682,14,25,57
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,541.975,14,1500,1448,1448,1,45,10895.4,849,1637,True,True,272.360,13,1500,1448,1425,1,57,11133.07142857143,767,1621,828,1655,5829,6711,5831,6730,14,25,88
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.202,14,1500,1448,1448,1,45,10937,714,1421,True,False,273.863,14,1500,1448,1425,1,72,11276,837,1419,750,1394,5833,6763,5828,6792,13,21,4
Fiber timeout,600,300,4,4,1,4,16,100,90,.05,5,15,5,True,False,542.123,14,1500,1448,1448,2,45,10725.8,916,1602,True,False,272.227,14,1500,1448,1425,1,100,11104.4,764,1532,858,1725,5837,6775,5831,6787,15,25,12
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.819,16,1500,1448,1448,3,48,11138.375,696,1424,True,True,271.477,16,1500,1448,1425,0,59,11327.5,669,1200,682,1340,5814,6845,5810,6866,12,20,79
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.961,16,1500,1448,1448,2,48,11461.375,674,1276,True,True,271.249,16,1500,1448,1425,0,58,11114.6875,750,1305,682,1297,5825,6863,5825,6876,12,19,50
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.249,16,1500,1448,1448,3,48,11058.375,770,1777,True,False,269.595,16,1500,1448,1425,0,66,11220.25,672,1198,716,1557,5819,6834,5815,6843,12,23,23
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,540.578,16,1500,1448,1448,2,48,11293.375,584,1413,True,True,269.142,16,1500,1448,1424,0,71,11218.6875,659,1143,611,1333,5819,6881,5830,6897,10,19,68
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.929,15,1500,1448,1448,3,45,11287.066666666668,695,1530,True,False,269.368,16,1500,1448,1424,0,84,11345.9375,624,1155,654,1408,5812,6778,5809,6786,11,21,92
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.973,16,1500,1448,1448,5,48,11335.625,734,1437,True,True,271.096,16,1500,1448,1425,0,79,11493.5,547,1341,594,1388,5802,6775,5802,6786,10,20,95
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.587,16,1500,1448,1448,3,48,11159,743,1298,True,True,271.003,11,1500,1448,1425,0,74,10697.416666666666,939,1713,766,1611,5856,6838,5853,6836,13,24,46
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,543.314,16,1500,1448,1448,3,48,11405,716,1471,True,True,271.376,16,1500,1448,1425,0,77,11311.875,564,1475,684,1740,5835,6873,5832,6871,12,25,93
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.818,13,1500,1448,1448,1,42,11177.92857142857,692,1560,True,True,273.625,11,1500,1448,1425,0,113,12179.916666666666,503,2055,553,1997,5818,6853,5819,6863,10,29,17
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,543.697,16,1500,1448,1448,5,48,11548.0625,525,1407,True,True,273.845,11,1500,1448,1425,1,84,11271.083333333334,638,2100,575,1908,5821,6887,5838,6897,10,28,29
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.102,16,1500,1448,1448,2,48,10773,877,1533,True,True,272.388,16,1500,1448,1424,0,72,11372.75,679,1166,752,1442,5815,6792,5814,6784,13,21,20
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.121,12,1500,1448,1448,1,36,11096.75,776,2134,True,True,269.457,16,1500,1448,1425,0,66,11589.3125,547,1417,582,1929,5811,6791,5799,6794,10,28,31
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.811,15,1500,1448,1448,3,48,11300.4375,718,1449,True,False,271.684,16,1500,1448,1425,0,124,11785.75,525,1391,585,1849,5829,6746,5827,6762,10,27,84
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.892,15,1500,1448,1448,1,48,11162.0625,759,1524,True,True,272.182,16,1500,1448,1424,2,75,11632.875,554,1212,591,1389,5826,6828,5826,6840,10,20,13
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.318,16,1500,1448,1448,2,48,11174.4375,538,1383,True,True,272.475,15,1500,1448,1425,0,75,11550.8125,760,1425,662,1414,5819,6784,5813,6791,11,21,62
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.015,15,1500,1448,1448,3,48,11351.375,573,1515,True,True,271.461,16,1500,1448,1424,0,68,11745.3125,648,1225,609,1407,5811,6805,5809,6820,10,21,75
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.601,16,1500,1448,1448,1,48,11295.75,682,1427,True,True,272.701,16,1500,1448,1425,1,73,11102.4375,716,1321,694,1375,5810,6796,5807,6817,12,20,9
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,False,True,542.490,16,1500,1448,1448,4,48,11264.375,624,1338,True,True,272.568,15,1500,1448,1424,0,68,11716.125,563,1571,602,1513,5820,6870,5820,6884,10,22,44
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.146,15,1500,1448,1448,2,48,11649.625,600,1475,True,True,273.648,15,1500,1448,1425,0,120,11453,656,1526,614,1505,5827,6816,5827,6822,11,22,48
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,542.860,16,1500,1448,1448,0,48,11351.5,637,1295,True,True,272.433,16,1500,1448,1424,1,105,11935.75,485,1786,566,1628,5829,6764,5826,6670,10,24,99
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.671,14,1500,1448,1448,2,45,10869.066666666668,832,1461,True,True,271.816,10,1500,1448,1425,0,99,11635.363636363636,522,2299,622,2297,5821,6805,5821,6794,11,34,56
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.198,16,1500,1448,1448,3,48,11493.875,521,1433,True,True,272.372,16,1500,1448,1425,0,92,11653.0625,579,1277,549,1355,5824,6793,5821,6818,9,20,32
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.022,16,1500,1448,1448,2,48,11371.3125,624,1332,True,True,271.687,16,1500,1448,1424,0,58,11059.5,754,1292,655,1312,5822,6879,5826,6894,11,19,78
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.913,16,1500,1448,1448,3,48,11300.9375,672,1349,True,True,274.847,13,1500,1448,1425,1,67,11512.42857142857,676,1691,673,1631,5811,6861,5809,6884,12,24,38
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,542.301,16,1500,1448,1448,2,48,11164.375,649,1398,True,True,271.450,16,1500,1448,1425,0,82,11407.75,672,1141,695,1629,5828,6804,5834,6821,12,24,26
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.568,15,1500,1448,1448,2,48,11279.75,737,1440,True,False,273.090,16,1500,1448,1425,0,75,11429.625,638,1127,708,1699,5809,6768,5821,6786,12,25,69
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.116,16,1500,1448,1448,0,48,11509.8125,609,1315,True,True,272.100,16,1500,1448,1425,0,86,11231.5,706,1302,628,1308,5816,6857,5817,6876,11,19,34
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.729,12,1500,1448,1448,2,39,10604.615384615385,950,1800,True,True,272.240,16,1500,1448,1424,0,55,11738.9375,531,1530,573,1697,5806,6708,5802,6738,10,25,58
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.860,16,1500,1448,1448,1,48,11289.0625,662,1412,True,True,270.793,16,1500,1448,1425,0,78,11342.6875,659,1205,662,1328,5832,6823,5829,6833,11,19,30
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.848,16,1500,1448,1448,3,48,11173.3125,668,1634,True,True,273.574,16,1500,1448,1425,0,60,11880.3125,554,1541,575,1586,5811,6707,5814,6738,10,24,70
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,542.571,16,1500,1448,1448,2,48,11069.125,707,1154,True,True,270.805,13,1500,1448,1425,1,66,11256,788,1361,743,1523,5809,6633,5811,6684,13,23,24
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,542.336,16,1500,1448,1448,2,48,11231.0625,618,1268,True,True,271.124,16,1500,1448,1425,0,78,11967.9375,549,1581,616,1708,5813,6808,5815,6827,11,25,52
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.846,16,1500,1448,1448,1,48,11155.8125,648,1595,True,True,271.705,16,1500,1448,1425,0,78,11244.125,641,1124,642,1430,5804,6778,5802,6807,11,21,36
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,544.447,16,1500,1448,1448,0,48,11230.4375,569,1272,True,True,271.103,16,1500,1448,1424,2,65,11594.6875,668,1215,679,1592,5811,6829,5815,6836,12,23,2
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.367,13,1500,1448,1448,1,39,10751.692307692309,914,1693,True,False,269.626,16,1500,1448,1424,0,73,12026.6875,478,1615,520,1802,5827,6882,5826,6900,9,26,5
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.059,15,1500,1448,1448,1,48,11077.3125,660,1474,True,True,272.413,14,1500,1448,1425,0,124,11531.266666666666,543,1623,577,1571,5815,6790,5811,6797,10,23,89
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.492,16,1500,1448,1448,1,48,11076.3125,711,1269,True,True,271.559,16,1500,1448,1424,0,105,12164.125,479,1816,507,1587,5823,6776,5813,6794,9,23,74
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.337,16,1500,1448,1448,3,48,11215.375,694,1157,True,True,273.138,14,1500,1448,1424,1,69,11592.933333333332,588,1662,631,1529,5812,6852,5815,6864,11,22,91
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.316,14,1500,1448,1448,1,45,11377.266666666666,719,1447,True,True,272.103,16,1500,1448,1424,0,85,11673,530,1560,563,1524,5814,6789,5816,6819,10,22,53
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.185,16,1500,1448,1448,1,48,11503.4375,648,1347,True,False,268.746,16,1500,1448,1424,1,78,11130.5,624,1178,636,1258,5816,6741,5822,6753,11,19,21
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.683,16,1500,1448,1448,1,48,11234.5,733,1423,True,True,274.731,15,1500,1448,1425,1,91,11531.5625,632,1481,681,1469,5812,6816,5815,6836,12,21,55
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.882,11,1500,1448,1448,0,36,11172.083333333334,735,1658,True,False,270.456,16,1500,1448,1425,2,95,12105.6875,506,1729,529,1735,5810,6821,5803,6806,9,25,27
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.848,16,1500,1448,1448,2,48,11353.625,642,1421,True,True,269.829,16,1500,1448,1424,0,87,11718.25,543,1403,570,1421,5831,6829,5831,6841,10,21,77
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.469,16,1500,1448,1448,5,48,11290.8125,549,1458,True,True,273.114,13,1500,1448,1425,1,52,10665.76923076923,967,1668,606,1620,5824,6793,5826,6809,10,24,85
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.170,14,1500,1448,1448,1,42,11002.357142857143,646,1789,True,False,271.157,16,1500,1448,1424,0,66,10998.25,749,1260,728,1572,5823,6765,5822,6771,13,23,86
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.969,16,1500,1448,1448,1,48,10825.4375,655,1439,True,True,271.760,14,1500,1448,1424,1,143,14086.5,362,2390,413,2465,5823,6779,5823,6799,7,36,18
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,533.998,15,1500,1448,1448,0,48,11595.6875,726,1468,True,True,272.085,14,1500,1448,1424,1,58,11173.8,756,1434,733,1453,5812,6677,5811,6722,13,22,22
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.279,15,1500,1448,1448,2,48,11164.3125,732,1473,True,True,272.944,13,1500,1448,1425,1,98,11799.357142857143,608,1899,639,1796,5817,6801,5825,6820,11,26,81
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.451,14,1500,1448,1448,0,45,10999.733333333334,710,1468,True,True,274.378,12,1500,1448,1425,0,55,11839.923076923076,637,1868,660,1797,5828,6770,5819,6777,11,27,64
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.515,15,1500,1448,1448,1,48,11028.875,751,1561,True,True,270.670,16,1500,1448,1425,0,77,11176.6875,594,1166,648,1459,5797,6741,5794,6749,11,22,7
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.719,11,1500,1448,1448,0,36,11289.583333333334,649,2333,True,True,272.248,16,1500,1448,1425,0,58,11332.5625,666,1183,659,2115,5822,6737,5822,6743,11,31,76
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.381,13,1500,1448,1448,0,39,10871.076923076924,703,1833,True,False,270.195,16,1500,1448,1424,1,72,11323.0625,651,1162,689,1571,5830,6830,5822,6846,12,23,98
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,541.851,16,1500,1448,1448,0,48,11235.9375,683,1221,True,True,269.136,16,1500,1448,1424,1,98,11306.75,689,1218,687,1235,5797,6757,5799,6779,12,18,19
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.072,15,1500,1448,1448,1,48,11729.4375,568,1379,True,True,271.500,16,1500,1448,1424,0,82,11928.875,497,1683,515,1608,5817,6803,5815,6788,9,24,28
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.602,16,1500,1448,1448,2,48,12677.5625,565,1484,True,True,270.611,16,1500,1448,1425,0,87,11245.875,645,1148,605,1333,5825,6778,5823,6812,10,20,67
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.608,14,1500,1448,1448,2,45,11423.4,723,1610,True,True,270.824,16,1500,1448,1425,0,92,11242.375,671,1219,707,1468,5826,6753,5826,6779,12,22,61
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,539.512,16,1500,1448,1448,2,48,11255.1875,609,1198,True,False,272.529,16,1500,1448,1424,0,81,12264.875,450,1826,569,1555,5814,6654,5811,6689,10,23,1
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,False,542.662,16,1500,1448,1448,3,48,11174.8125,651,1684,True,True,272.729,16,1500,1448,1424,0,61,11643.4375,644,1285,662,2499,5814,6811,5814,6823,11,37,66
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.355,16,1500,1448,1448,3,48,11543.125,624,1402,True,True,270.476,15,1500,1448,1424,1,133,12168.3125,493,1874,531,1803,5818,6741,5815,6761,9,27,40
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.973,16,1500,1448,1448,1,48,11375.625,666,1376,True,True,274.477,16,1500,1448,1424,2,83,11307.5625,606,1147,621,1271,5824,6830,5824,6850,11,19,73
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.109,16,1500,1448,1448,4,48,11371.75,639,1314,True,False,269.479,16,1500,1448,1425,0,122,11100.4375,688,1223,653,1266,5831,6742,5831,6759,11,19,49
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.633,12,1500,1448,1448,1,36,10607,1025,2243,True,True,272.465,15,1500,1448,1425,0,61,12148.125,554,1588,605,2063,5811,6771,5807,6798,10,30,60
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,546.143,15,1500,1448,1448,0,45,11482.8,645,1517,True,True,272.353,13,1500,1448,1425,0,146,11541.42857142857,624,1878,637,1805,5833,6876,5833,6886,11,26,41
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,False,True,542.412,16,1500,1448,1448,1,48,11246.375,587,1084,True,True,273.825,15,1500,1448,1425,1,120,12295.5625,461,1976,498,1613,5818,6646,5818,6665,9,24,10
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.823,16,1500,1448,1448,2,48,11303.25,578,1291,True,True,270.079,16,1500,1448,1425,0,59,11276.125,760,1256,657,1274,5813,6815,5818,6823,11,19,37
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.838,15,1500,1448,1448,2,48,11269.3125,655,1717,True,True,272.041,16,1500,1448,1424,0,108,11357.5,718,1313,674,1572,5818,6788,5808,6738,12,23,100
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.205,16,1500,1448,1448,2,48,11190,723,1406,True,True,269.734,16,1500,1448,1425,1,62,11327.75,626,1233,663,1329,5807,6796,5802,6812,11,20,35
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.507,15,1500,1448,1448,1,48,11520.875,654,1532,True,True,271.459,10,1500,1448,1425,1,127,11197.181818181818,722,2155,680,2078,5819,6707,5819,6728,12,31,11
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.307,15,1500,1448,1448,5,48,11251.25,693,1360,True,True,271.600,16,1500,1448,1424,1,62,11131.6875,722,1322,700,1341,5824,6711,5817,6691,12,20,94
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,541.949,16,1500,1448,1448,1,48,11363.6875,683,1430,True,True,272.726,14,1500,1448,1425,0,109,11314,642,1635,661,1597,5822,6806,5819,6826,11,23,87
Fiber p,600,300,4,4,1,4,16,100,93,.05,5,20,5,True,True,542.560,12,1500,1448,1448,1,39,10681.153846153846,861,1681,True,True,271.079,16,1500,1448,1424,0,55,11408.6875,675,1177,713,1542,5818,6828,5813,6849,12,23,90
