exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,inc,inp,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.606,16,1500,1448,1448,0,48,22672.875,396,699,True,False,46.344,16,1500,1448,1424,0,48,30898.5,71,381,53,625,2828,2880,2828,2881,2,22,39
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.995,16,1500,1448,1448,0,48,22813.0625,378,706,True,False,45.706,16,1500,1448,1424,0,48,31316.9375,75,435,112,707,2779,2855,2778,2859,4,25,3
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.119,16,1500,1448,1448,0,48,22866.9375,371,705,True,False,42.974,16,1500,1448,1425,0,48,32141.75,56,408,118,780,2849,2883,2847,2883,4,27,194
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.979,16,1500,1448,1448,0,48,22724.3125,388,668,True,False,45.749,16,1500,1448,1424,0,48,31493.0625,68,418,83,615,2845,2879,2840,2880,3,21,97
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.614,16,1500,1448,1448,0,48,23038.4375,365,708,True,False,45.829,16,1500,1448,1425,0,48,31364.25,82,401,166,812,2852,2884,2851,2884,6,28,33
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.377,16,1500,1448,1448,0,48,23083.0625,359,698,True,False,44.856,16,1500,1448,1425,0,48,31685.625,41,387,52,655,2847,2884,2846,2884,2,23,110
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.868,16,1500,1448,1448,0,48,22630.0625,389,688,True,False,44.722,16,1500,1448,1425,0,48,31923.4375,48,446,70,784,2844,2881,2839,2881,2,27,47
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.124,16,1500,1448,1448,0,48,22702.5625,382,690,True,False,43.980,16,1500,1448,1424,0,48,30965.75,51,390,100,781,2847,2884,2845,2885,4,27,96
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.868,16,1500,1448,1448,0,48,23082.375,364,789,True,False,44.464,16,1500,1448,1424,0,48,31470.5,76,437,100,700,2846,2880,2849,2880,4,24,72
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.047,16,1500,1448,1448,0,48,22722.625,382,686,True,False,44.748,16,1500,1448,1425,0,48,31350.1875,88,390,89,769,2844,2879,2830,2880,3,27,109
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.038,16,1500,1448,1448,0,48,22698.4375,419,753,True,False,45.615,16,1500,1448,1425,0,48,31103.5,80,424,84,662,2847,2880,2844,2879,3,23,181
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.745,16,1500,1448,1448,0,48,22788.0625,378,717,True,False,43.469,16,1500,1448,1425,0,48,31441.125,76,396,137,777,2849,2882,2845,2883,5,27,16
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.998,16,1500,1448,1448,0,48,22930.875,374,681,True,False,43.874,16,1500,1448,1425,0,48,31672.3125,52,401,55,682,2828,2880,2826,2881,2,24,8
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.739,16,1500,1448,1448,0,48,23298.375,375,814,True,False,44.591,16,1500,1448,1424,0,48,31195.75,52,376,57,697,2826,2886,2822,2883,2,24,14
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.992,16,1500,1448,1448,0,48,23094.5,365,728,True,False,45.240,16,1500,1448,1425,0,48,32108.5625,60,398,67,649,2832,2880,2828,2881,2,23,82
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.982,16,1500,1448,1448,0,48,22707.4375,385,693,True,False,44.841,16,1500,1448,1424,0,48,31285.1875,92,455,71,629,2847,2888,2843,2888,3,22,45
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.242,16,1500,1448,1448,0,48,22696.25,388,728,False,False,43.473,16,1500,1448,1424,0,48,31160.375,89,374,69,650,2847,2886,2843,2887,2,23,43
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.740,16,1500,1448,1448,0,48,22849.9375,389,717,True,False,44.731,16,1500,1448,1425,0,48,31745.875,75,446,56,639,2846,2879,2846,2880,2,22,83
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.863,12,1500,1448,1448,0,39,22417.76923076923,485,923,True,False,45.090,16,1500,1448,1425,0,48,30979.625,62,402,97,840,2830,2882,2825,2883,3,29,63
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.748,16,1500,1448,1448,0,48,22594.4375,400,713,True,False,46.495,16,1500,1448,1425,0,48,31728.6875,+Inf,NaN,395,711,2845,2882,2838,2882,14,25,143
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.489,16,1500,1448,1448,0,48,22680,388,733,True,False,44.101,16,1500,1448,1425,0,48,30983.875,62,419,85,681,2851,2880,2850,2880,3,24,193
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.858,16,1500,1448,1448,0,48,22726.125,383,737,True,False,43.483,16,1500,1448,1425,0,48,31193.3125,70,394,50,649,2848,2879,2845,2880,2,23,154
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.872,16,1500,1448,1448,0,48,22690,367,715,False,False,44.520,16,1500,1448,1425,0,48,31463.8125,75,404,83,766,2845,2886,2852,2885,3,27,149
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.962,16,1500,1448,1448,0,48,22963.5625,370,687,True,False,44.115,16,1500,1448,1424,0,48,32038.4375,74,415,80,770,2839,2882,2844,2882,3,27,80
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.109,16,1500,1448,1448,0,48,22769.875,384,712,True,False,44.082,16,1500,1448,1424,0,48,31358.1875,57,379,62,649,2847,2879,2846,2879,2,23,118
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.248,16,1500,1448,1448,0,48,22718.3125,386,713,True,False,45.829,16,1500,1448,1424,0,48,31373.625,53,370,48,653,2832,2882,2831,2883,2,23,59
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.865,16,1500,1448,1448,0,48,22668.75,392,719,True,False,43.595,16,1500,1448,1425,0,48,31615.125,56,389,73,641,2830,2882,2845,2882,3,22,167
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.989,16,1500,1448,1448,0,48,23150.3125,365,748,True,False,44.102,16,1500,1448,1424,0,48,31085.625,60,409,75,809,2847,2883,2837,2884,3,28,15
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.704,16,1500,1448,1448,0,48,23082.1875,368,825,True,False,44.832,16,1500,1448,1425,0,48,31255.125,124,418,161,783,2839,2882,2834,2883,6,27,165
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.990,16,1500,1448,1448,0,48,22647.3125,394,682,True,False,42.873,16,1500,1448,1425,0,48,32109.8125,55,408,86,786,2826,2883,2818,2883,3,27,195
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.103,16,1500,1448,1448,0,48,22643,396,725,True,False,44.729,16,1500,1448,1424,0,48,31607.4375,76,405,93,652,2841,2882,2836,2881,3,23,71
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.983,16,1500,1448,1448,0,48,22708.0625,400,719,True,False,45.971,16,1500,1448,1424,0,48,31648.3125,58,410,83,675,2840,2877,2835,2878,3,23,137
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.240,16,1500,1448,1448,0,48,22678.5625,388,736,True,False,43.483,16,1500,1448,1425,0,48,31957.5,70,387,71,658,2828,2881,2824,2881,3,23,108
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.997,16,1500,1448,1448,0,48,23179.9375,379,830,True,False,42.092,16,1500,1448,1424,0,48,31598.875,62,411,50,708,2850,2884,2842,2884,2,25,42
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.126,14,1500,1448,1448,0,42,22870.071428571428,394,943,True,False,45.358,16,1500,1448,1424,0,48,31502.3125,64,414,68,790,2840,2882,2831,2883,2,27,158
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.845,15,1500,1448,1448,0,48,23100.875,389,808,True,False,44.998,16,1500,1448,1425,0,48,31390.375,64,443,90,750,2848,2883,2848,2883,3,26,51
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.485,16,1500,1448,1448,0,48,22712.1875,370,702,True,False,43.956,16,1500,1448,1425,0,48,31407.6875,89,440,166,786,2845,2881,2840,2880,6,27,57
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.241,16,1500,1448,1448,0,48,22705.9375,391,698,False,False,45.499,16,1500,1448,1425,0,48,31524.125,61,455,60,613,2840,2886,2829,2887,2,21,155
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.001,16,1500,1448,1448,0,48,22738.6875,385,687,True,False,44.472,16,1500,1448,1424,0,48,32040.6875,109,393,161,666,2843,2886,2843,2888,6,23,159
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,224.871,16,1500,1448,1448,0,48,22681.8125,399,698,True,False,44.864,16,1500,1448,1424,0,48,31939.75,90,416,158,818,2844,2881,2837,2880,6,28,140
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.745,11,1500,1448,1448,0,36,22220.833333333332,518,907,True,False,44.219,16,1500,1448,1425,0,48,30881.5625,93,446,152,853,2845,2883,2832,2883,5,30,88
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.743,16,1500,1448,1448,0,48,22695.6875,424,694,True,False,43.605,16,1500,1448,1424,0,48,31542.0625,45,428,57,646,2846,2882,2845,2881,2,22,182
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,226.245,16,1500,1448,1448,0,48,23068.4375,+Inf,NaN,False,False,45.204,16,1500,1448,1425,0,50,31248.9375,76,368,69,499,2765,2863,2752,2865,3,17,4
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.603,15,1500,1448,1448,0,48,22675.5625,418,779,True,False,42.953,16,1500,1448,1424,0,48,30704.5625,99,396,125,716,2843,2884,2843,2883,4,25,179
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,225.489,16,1500,1448,1448,0,48,22827.1875,365,703,True,False,43.715,16,1500,1448,1425,0,48,30910.1875,51,416,61,638,2838,2880,2837,2880,2,22,189
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,True,224.745,16,1500,1448,1448,0,48,22724.125,381,700,True,False,43.745,16,1500,1448,1424,0,48,31477.25,71,436,82,644,2845,2882,2844,2882,3,22,12
Cable,250,50,10,10,1,1,1,4,16,100,90,0.05,5,20,5,True,False,225.492,16,1500,1448,1448,0,48,23204.25,355,731,True,False,44.870,16,1500,1448,1425,0,48,32093.1875,68,391,89,785,2846,2881,2838,2881,3,27,173
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.129,16,1500,1448,1448,0,48,22680.5,413,729,True,False,44.485,16,1500,1448,1425,0,48,31567.25,124,402,245,718,2846,2881,2850,2881,9,25,121
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.374,16,1500,1448,1448,0,48,22723.375,394,661,True,False,42.583,16,1500,1448,1424,0,48,31081.5,63,391,100,725,2847,2885,2850,2885,4,25,117
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.976,16,1500,1448,1448,0,48,22732.4375,394,733,True,False,44.107,16,1500,1448,1425,0,48,31535.5625,128,446,255,721,2840,2882,2841,2883,9,25,79
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.001,16,1500,1448,1448,0,48,22797.3125,395,692,False,False,45.098,16,1500,1448,1425,0,48,31629.9375,68,422,53,619,2843,2880,2843,2881,2,21,188
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.875,16,1500,1448,1448,0,48,22687.0625,394,708,True,False,45.623,16,1500,1448,1425,0,48,31994.75,84,421,128,691,2828,2878,2828,2877,5,24,50
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.870,16,1500,1448,1448,0,48,22669.4375,398,735,True,False,43.245,16,1500,1448,1425,0,48,31325.625,75,409,114,686,2837,2884,2841,2884,4,24,23
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.748,16,1500,1448,1448,0,48,22876.625,381,706,True,False,43.097,16,1500,1448,1424,0,48,31929.375,78,412,127,673,2842,2877,2845,2878,4,23,133
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.999,16,1500,1448,1448,0,48,22751.625,383,746,True,False,44.737,16,1500,1448,1425,0,48,30759.3125,65,402,93,746,2845,2882,2843,2882,3,26,68
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.363,15,1500,1448,1448,0,45,23208.4,391,913,True,False,43.845,16,1500,1448,1425,0,48,31654.125,42,423,63,777,2842,2880,2844,2881,2,27,144
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.240,16,1500,1448,1448,0,48,23229.125,366,782,True,False,45.241,16,1500,1448,1424,0,48,31388.3125,79,401,90,683,2839,2883,2842,2883,3,24,139
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.175,16,1500,1448,1448,0,48,23101.875,354,761,False,False,41.968,16,1500,1448,1424,0,48,31296,54,413,79,762,2840,2881,2843,2881,3,26,92
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.123,16,1500,1448,1448,0,48,22695,387,716,True,False,43.233,16,1500,1448,1425,0,48,31424.1875,81,392,140,764,2835,2883,2835,2883,5,27,95
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.498,16,1500,1448,1448,0,48,23261.3125,357,800,True,False,45.491,16,1500,1448,1424,0,48,31531,101,439,292,885,2845,2882,2846,2882,10,31,138
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.863,15,1500,1448,1448,0,48,22983.6875,395,906,True,False,42.737,16,1500,1448,1424,0,48,31517.375,53,405,61,783,2841,2881,2847,2882,2,27,46
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.865,16,1500,1448,1448,0,48,22749.25,402,691,True,False,44.992,16,1500,1448,1424,0,48,31890.625,72,432,93,627,2834,2884,2837,2883,3,22,129
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.863,16,1500,1448,1448,0,48,22684.4375,383,730,True,False,43.610,16,1500,1448,1425,0,48,31919.125,62,427,113,763,2833,2877,2838,2877,4,27,199
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.041,16,1500,1448,1448,0,48,23110.1875,382,786,True,False,43.237,16,1500,1448,1425,0,48,31402.875,92,410,115,723,2847,2881,2846,2881,4,25,126
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.867,16,1500,1448,1448,0,48,22617.25,425,786,False,False,43.855,16,1500,1448,1424,0,48,31710.625,65,403,71,654,2836,2879,2845,2879,2,23,93
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.113,16,1500,1448,1448,0,48,22970.25,367,663,False,False,44.228,16,1500,1448,1425,0,48,31243.125,59,410,81,691,2825,2885,2823,2886,3,24,200
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.996,16,1500,1448,1448,0,48,22854.5,382,675,True,False,45.869,16,1500,1448,1425,0,48,31710,74,420,131,771,2845,2879,2846,2880,5,27,152
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.376,16,1500,1448,1448,0,48,22644.125,409,719,True,False,43.212,16,1500,1448,1424,0,48,31953.875,95,453,151,683,2850,2881,2850,2881,5,24,146
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.868,16,1500,1448,1448,0,48,22716.75,399,699,True,False,43.611,16,1500,1448,1425,0,48,31613.6875,87,453,146,744,2842,2879,2849,2879,5,26,17
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.307,16,1500,1448,1448,0,48,22681.5,398,735,False,False,42.961,16,1500,1448,1425,0,48,31501.375,59,420,61,650,2832,2882,2832,2882,2,23,125
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.742,15,1500,1448,1448,0,45,22938,399,875,False,False,45.332,16,1500,1448,1425,0,48,31754.9375,57,449,58,713,2844,2881,2844,2881,2,25,141
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.997,16,1500,1448,1448,0,48,22625.5625,388,723,False,False,44.247,16,1500,1448,1425,0,49,31430.625,57,408,80,714,2842,2882,2841,2880,3,25,186
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.109,16,1500,1448,1448,0,48,22826,406,733,True,False,46.485,16,1500,1448,1425,0,48,31649.6875,71,394,90,683,2835,2880,2833,2881,3,24,178
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.869,16,1500,1448,1448,0,48,22766.5625,386,705,True,False,44.210,16,1500,1448,1425,0,48,32115.4375,123,417,362,757,2846,2881,2851,2881,13,26,122
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.798,16,1500,1448,1448,0,48,22670.9375,385,704,True,False,44.624,16,1500,1448,1425,0,48,31986.4375,65,413,131,773,2844,2882,2846,2882,5,27,29
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.990,16,1500,1448,1448,0,48,23101.4375,356,721,False,False,43.346,16,1500,1448,1425,0,48,31568.0625,55,415,87,765,2844,2880,2843,2880,3,27,163
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.490,16,1500,1448,1448,0,48,23191.5,362,804,False,False,45.973,16,1500,1448,1425,0,48,31569.625,70,407,74,673,2842,2881,2845,2881,3,23,20
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.626,16,1500,1448,1448,0,48,22802.375,373,666,False,False,46.218,16,1500,1448,1425,0,48,31399,77,448,101,694,2829,2881,2832,2881,4,24,31
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.867,16,1500,1448,1448,0,48,22733.5625,399,687,True,False,44.250,16,1500,1448,1425,0,48,31212.1875,79,426,124,666,2845,2883,2844,2883,4,23,190
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.972,16,1500,1448,1448,0,48,22759.375,391,711,True,False,45.082,16,1500,1448,1424,0,48,31790.875,112,365,254,761,2825,2880,2825,2880,9,26,84
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.994,16,1500,1448,1448,0,48,23092.9375,350,779,False,False,42.245,16,1500,1448,1424,0,48,31123.75,81,397,77,773,2841,2879,2840,2879,3,27,13
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.871,16,1500,1448,1448,0,48,22615.625,410,699,True,False,45.493,16,1500,1448,1425,0,48,31129.875,50,426,67,647,2843,2876,2846,2876,2,22,196
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.871,16,1500,1448,1448,0,48,22696.875,394,689,True,False,46.367,16,1500,1448,1425,0,48,31555.125,59,414,79,757,2834,2881,2834,2881,3,26,127
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.865,16,1500,1448,1448,0,48,22918.125,376,702,True,False,45.370,16,1500,1448,1424,0,48,31598.5,103,368,189,725,2833,2880,2834,2880,7,25,136
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.747,16,1500,1448,1448,0,48,22724.75,384,692,False,False,44.121,16,1500,1448,1424,0,48,31226.4375,55,435,72,717,2846,2880,2845,2881,3,25,62
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.119,16,1500,1448,1448,0,48,23207.9375,348,758,True,False,43.457,16,1500,1448,1425,0,48,30946.1875,69,447,130,835,2831,2879,2834,2880,5,29,147
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.243,16,1500,1448,1448,0,48,22682.9375,395,684,False,False,42.996,16,1500,1448,1424,0,48,31564.375,73,420,84,647,2849,2883,2849,2883,3,22,75
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.122,16,1500,1448,1448,0,48,22688.375,385,696,True,False,45.104,16,1500,1448,1424,0,48,32026.6875,84,369,139,760,2840,2881,2850,2881,5,26,160
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.865,16,1500,1448,1448,0,48,22734.625,381,695,True,False,43.601,16,1500,1448,1424,0,48,31404.4375,77,396,94,709,2840,2878,2842,2878,3,25,9
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.928,16,1500,1448,1448,0,48,22741.4375,389,738,True,False,44.712,16,1500,1448,1425,0,48,31900.75,58,430,73,661,2831,2882,2835,2883,3,23,104
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.121,16,1500,1448,1448,0,48,23151.125,358,811,True,False,45.370,16,1500,1448,1425,0,48,31655.1875,55,420,67,717,2845,2881,2847,2882,2,25,44
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.749,15,1500,1448,1448,0,48,22793.9375,410,826,True,False,45.459,16,1500,1448,1424,0,50,31292.25,136,404,281,810,2839,2881,2841,2882,10,28,157
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.370,16,1500,1448,1448,0,48,22671.3125,384,653,True,False,43.854,16,1500,1448,1424,0,48,31145.5,140,438,234,655,2836,2880,2839,2880,8,23,123
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.123,16,1500,1448,1448,0,48,22710.0625,383,762,True,False,43.583,16,1500,1448,1425,0,48,31456.4375,53,380,70,692,2827,2880,2830,2881,2,24,48
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.322,16,1500,1448,1448,0,48,22829.0625,394,691,True,False,42.717,16,1500,1448,1425,0,48,31016.625,93,419,123,659,2844,2881,2847,2881,4,23,107
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.131,16,1500,1448,1448,0,48,22751.0625,393,709,False,False,43.862,16,1500,1448,1424,0,48,31892.125,70,403,84,735,2836,2880,2836,2880,3,26,164
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.249,16,1500,1448,1448,0,48,22667.0625,384,695,True,False,43.981,16,1500,1448,1425,0,48,31448.4375,111,426,245,701,2833,2883,2835,2884,9,24,99
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.990,16,1500,1448,1448,0,48,22662.9375,383,721,True,False,44.592,16,1500,1448,1424,0,48,31283.5,83,438,215,777,2847,2882,2844,2883,8,27,114
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.115,16,1500,1448,1448,0,48,23101.75,376,780,True,False,44.610,16,1500,1448,1425,0,48,31405.0625,92,426,123,730,2831,2880,2840,2881,4,25,169
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.747,16,1500,1448,1448,0,48,22745.25,389,708,True,False,43.623,16,1500,1448,1424,0,48,31602.9375,66,432,76,732,2845,2880,2847,2880,3,25,56
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.110,16,1500,1448,1448,0,48,22705.0625,381,700,True,False,46.245,16,1500,1448,1425,0,48,31141.4375,75,441,161,757,2844,2881,2845,2880,6,26,32
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.997,16,1500,1448,1448,0,48,22779,404,797,True,False,43.097,16,1500,1448,1425,0,48,31567.4375,112,441,251,780,2826,2882,2826,2882,9,27,78
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.289,14,1500,1448,1448,0,42,22979.35714285714,412,968,True,False,43.862,16,1500,1448,1424,0,48,31229.875,60,400,90,847,2822,2877,2822,2877,3,29,150
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.121,16,1500,1448,1448,0,48,23074.75,351,724,False,False,44.622,16,1500,1448,1424,0,48,31396.3125,57,459,68,750,2843,2881,2848,2882,2,26,38
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.996,16,1500,1448,1448,0,48,23124.9375,365,771,True,False,44.708,16,1500,1448,1424,0,48,31143.4375,46,422,59,676,2841,2881,2838,2882,2,23,187
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.369,16,1500,1448,1448,0,48,23159.125,349,762,False,False,45.234,16,1500,1448,1425,0,48,31500.8125,70,413,79,783,2838,2881,2845,2881,3,27,124
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.981,16,1500,1448,1448,0,48,22878.6875,380,692,False,False,45.343,16,1500,1448,1424,0,48,31869.1875,64,408,62,634,2838,2883,2839,2884,2,22,26
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.102,16,1500,1448,1448,0,48,23157.0625,367,753,False,False,45.624,16,1500,1448,1425,0,48,31386.5,62,413,69,679,2850,2884,2851,2884,2,24,105
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.366,16,1500,1448,1448,0,48,23282.75,362,781,True,False,46.613,16,1500,1448,1424,0,48,31567.5,112,413,302,808,2845,2884,2846,2884,11,28,69
